product_id,product_name,category,subcategory,brand,gender,age_group,size,color,selling_season,supplier,cost_price,selling_price,profit_margin_percent,image_url,status,movement_type
P0387,Miss Modano Kids T-Shirts Black,Kids,Kids T-Shirts,Miss Modano,Kids,Kids,10Y,Black,Summer,Fashion Hub PVT,543.08,782.03,44,https://coolplanet.lk/images/products/P0387.jpg,Active,Normal
P0388,Modano Boys Wear Beige,Kids,Boys Wear,Modano,Kids,Kids,12Y,Beige,Back to School,Sunrise Fashion,743.93,1056.38,42,https://coolplanet.lk/images/products/P0388.jpg,Active,Normal
P0389,Emerald Jeans Beige,Men,Jeans,Emerald,Men,Adult,XXL,Beige,Festive,Kandy Mills,3984.39,5657.83,42,https://coolplanet.lk/images/products/P0389.jpg,Active,Normal
P0390,Hustle Boys Wear Navy,Kids,Boys Wear,Hustle,Kids,Kids,4Y,Navy,Back to School,Lanka Textiles,2537.7,3349.77,32,https://coolplanet.lk/images/products/P0390.jpg,Active,Trending
P0391,Hustle Jeans Beige,Men,Jeans,Hustle,Men,Adult,L,Beige,All Season,Sunrise Fashion,3402.02,4558.71,34,https://coolplanet.lk/images/products/P0391.jpg,Active,Normal
P0392,Emerald T-Shirts Blue,Women,T-Shirts,Emerald,Women,Adult,S,Blue,Summer,Sunrise Fashion,3627.17,5186.85,43,https://coolplanet.lk/images/products/P0392.jpg,Active,Normal
P0393,Miss Modano Shorts Olive,Men,Shorts,Miss Modano,Men,Adult,M,Olive,All Season,Fashion Hub PVT,2432.48,3575.74,47,https://coolplanet.lk/images/products/P0393.jpg,Active,Trending
P0394,Modano Shoes Brown,Footwear,Shoes,Modano,Women,Adult,37,Brown,Winter,Kandy Mills,7223.16,10834.74,50,https://coolplanet.lk/images/products/P0394.jpg,Active,Normal
P0395,Miss Modano Kids Shorts White,Kids,Kids Shorts,Miss Modano,Kids,Kids,10Y,White,All Season,Colombo Garments,1639.95,2427.12,48,https://coolplanet.lk/images/products/P0395.jpg,Active,Non Moving
P0396,Miss Modano Sneakers Green,Footwear,Sneakers,Miss Modano,Kids,Kids,44,Green,All Season,Fashion Hub PVT,3489.63,5129.75,47,https://coolplanet.lk/images/products/P0396.jpg,Active,Normal
P0397,Emerald Sneakers Khaki,Footwear,Sneakers,Emerald,Women,Adult,38,Khaki,All Season,Sunrise Fashion,8117.79,11446.09,41,https://coolplanet.lk/images/products/P0397.jpg,Active,Normal
P0398,Modano Sandals Grey,Footwear,Sandals,Modano,Men,Adult,39,Grey,All Season,Fashion Hub PVT,3506.69,5189.9,48,https://coolplanet.lk/images/products/P0398.jpg,Active,Normal
P0399,Emerald Sandals White,Footwear,Sandals,Emerald,Kids,Kids,41,White,All Season,Sunrise Fashion,8327.98,11659.17,40,https://coolplanet.lk/images/products/P0399.jpg,Active,Normal
P0400,Modano Skirts Purple,Women,Skirts,Modano,Women,Adult,M,Purple,Summer,Fashion Hub PVT,4446.73,6358.83,43,https://coolplanet.lk/images/products/P0400.jpg,Active,Normal
P0401,Miss Modano Wallets Orange,Accessories,Wallets,Miss Modano,Women,Adult,L,Orange,Festive,Colombo Garments,233.11,331.01,42,https://coolplanet.lk/images/products/P0401.jpg,Active,Normal
P0402,Emerald Kids T-Shirts Green,Kids,Kids T-Shirts,Emerald,Kids,Kids,6Y,Green,Summer,Island Wear Ltd,1762.19,2449.44,39,https://coolplanet.lk/images/products/P0402.jpg,Active,Normal
P0403,Miss Modano Kids Shorts Beige,Kids,Kids Shorts,Miss Modano,Kids,Kids,12Y,Beige,All Season,Fashion Hub PVT,315.15,469.58,49,https://coolplanet.lk/images/products/P0403.jpg,Active,Trending
P0404,Emerald Jeans Coral,Men,Jeans,Emerald,Men,Adult,S,Coral,All Season,Island Wear Ltd,1304.44,1826.21,40,https://coolplanet.lk/images/products/P0404.jpg,Active,Normal
P0405,Emerald Shorts Navy,Men,Shorts,Emerald,Men,Adult,XL,Navy,All Season,Colombo Garments,4223.25,5743.62,36,https://coolplanet.lk/images/products/P0405.jpg,Active,Trending
P0406,Modano Jeans Charcoal,Men,Jeans,Modano,Men,Adult,M,Charcoal,All Season,Island Wear Ltd,3159.64,4707.87,49,https://coolplanet.lk/images/products/P0406.jpg,Active,Normal
P0407,Emerald Tops Black,Women,Tops,Emerald,Women,Adult,XL,Black,Winter,Blue Horizon Apparel,4159.89,5907.04,42,https://coolplanet.lk/images/products/P0407.jpg,Active,Fast Moving
P0408,Miss Modano Boys Wear Navy,Kids,Boys Wear,Miss Modano,Kids,Kids,4Y,Navy,All Season,Kandy Mills,2255.74,3180.6,41,https://coolplanet.lk/images/products/P0408.jpg,Active,Normal
P0409,Libera Dresses Grey,Women,Dresses,Libera,Women,Adult,L,Grey,Festive,Blue Horizon Apparel,2367.78,3101.79,31,https://coolplanet.lk/images/products/P0409.jpg,Active,Normal
P0410,Emerald Sneakers Maroon,Footwear,Sneakers,Emerald,Men,Adult,43,Maroon,Festive,Fashion Hub PVT,7712.53,11028.92,43,https://coolplanet.lk/images/products/P0410.jpg,Active,Slow Moving
P0411,Miss Modano Tops Black,Women,Tops,Miss Modano,Women,Adult,XS,Black,Summer,Colombo Garments,2097.73,3062.69,46,https://coolplanet.lk/images/products/P0411.jpg,Active,Normal
P0412,Hustle Tops Coral,Women,Tops,Hustle,Women,Adult,XL,Coral,Summer,Lanka Textiles,2258.32,3003.56,33,https://coolplanet.lk/images/products/P0412.jpg,Active,Normal
P0413,Hustle Jeans Blue,Men,Jeans,Hustle,Men,Adult,XL,Blue,Summer,Blue Horizon Apparel,4874.62,6434.5,32,https://coolplanet.lk/images/products/P0413.jpg,Active,Slow Moving
P0414,Miss Modano Sneakers Grey,Footwear,Sneakers,Miss Modano,Men,Adult,38,Grey,All Season,Kandy Mills,4645.91,6690.11,44,https://coolplanet.lk/images/products/P0414.jpg,Active,Slow Moving
P0415,Hustle Sneakers Blue,Footwear,Sneakers,Hustle,Men,Adult,36,Blue,Festive,Island Wear Ltd,7703.18,10091.16,31,https://coolplanet.lk/images/products/P0415.jpg,Active,Normal
P0416,Modano T-Shirts Navy,Men,T-Shirts,Modano,Men,Adult,XXL,Navy,All Season,Island Wear Ltd,4269.16,6104.9,43,https://coolplanet.lk/images/products/P0416.jpg,Active,Normal
P0417,Modano Sneakers Blue,Footwear,Sneakers,Modano,Men,Adult,43,Blue,All Season,Kandy Mills,7065.39,10386.13,47,https://coolplanet.lk/images/products/P0417.jpg,Active,Normal
P0418,Emerald Sneakers Charcoal,Footwear,Sneakers,Emerald,Women,Adult,36,Charcoal,All Season,Colombo Garments,5952.67,8274.21,39,https://coolplanet.lk/images/products/P0418.jpg,Active,Fast Moving
P0419,Miss Modano Jackets Purple,Women,Jackets,Miss Modano,Women,Adult,XL,Purple,Winter,Fashion Hub PVT,3634.44,5342.63,47,https://coolplanet.lk/images/products/P0419.jpg,Active,Normal
P0420,Libera Sneakers Orange,Footwear,Sneakers,Libera,Kids,Kids,40,Orange,All Season,Island Wear Ltd,9134.66,11601.02,27,https://coolplanet.lk/images/products/P0420.jpg,Active,Normal
P0421,Emerald Jeans Teal,Women,Jeans,Emerald,Women,Adult,M,Teal,All Season,Blue Horizon Apparel,1049.02,1437.16,37,https://coolplanet.lk/images/products/P0421.jpg,Active,Normal
P0422,Libera Sneakers Cream,Footwear,Sneakers,Libera,Kids,Kids,45,Cream,Summer,Lanka Textiles,3037.58,3827.35,26,https://coolplanet.lk/images/products/P0422.jpg,Active,Normal
P0423,Emerald Skirts Olive,Women,Skirts,Emerald,Women,Adult,XS,Olive,All Season,Colombo Garments,4078.08,5668.53,39,https://coolplanet.lk/images/products/P0423.jpg,Active,Normal
P0424,Hustle T-Shirts Brown,Women,T-Shirts,Hustle,Women,Adult,XS,Brown,All Season,Kandy Mills,3582.83,4944.3,38,https://coolplanet.lk/images/products/P0424.jpg,Active,Slow Moving
P0425,King Street Polo Shirts Beige,Men,Polo Shirts,King Street,Men,Adult,M,Beige,All Season,Colombo Garments,3635.32,5053.09,39,https://coolplanet.lk/images/products/P0425.jpg,Active,Normal
P0426,Emerald Sandals Grey,Footwear,Sandals,Emerald,Women,Adult,39,Grey,Festive,Kandy Mills,3629.57,5045.1,39,https://coolplanet.lk/images/products/P0426.jpg,Active,Trending
P0427,Emerald Sneakers Charcoal,Footwear,Sneakers,Emerald,Unisex,Adult,44,Charcoal,Back to School,Lanka Textiles,7294.73,10358.51,42,https://coolplanet.lk/images/products/P0427.jpg,Active,Normal
P0428,Libera Caps Blue,Accessories,Caps,Libera,Women,Adult,M,Blue,All Season,Colombo Garments,2988.91,3825.8,28,https://coolplanet.lk/images/products/P0428.jpg,Active,Fast Moving
P0429,King Street Boys Wear Purple,Kids,Boys Wear,King Street,Kids,Kids,14Y,Purple,All Season,Fashion Hub PVT,1346.16,1817.31,35,https://coolplanet.lk/images/products/P0429.jpg,Active,Normal
P0430,Miss Modano Shoes Purple,Footwear,Shoes,Miss Modano,Women,Adult,41,Purple,All Season,Colombo Garments,7099.93,10507.89,48,https://coolplanet.lk/images/products/P0430.jpg,Active,Normal
P0431,Emerald Skirts Orange,Women,Skirts,Emerald,Women,Adult,L,Orange,All Season,Lanka Textiles,3679.49,5114.49,39,https://coolplanet.lk/images/products/P0431.jpg,Active,Non Moving
P0432,Modano Skirts Coral,Women,Skirts,Modano,Women,Adult,XS,Coral,Winter,Blue Horizon Apparel,3869.63,5765.75,49,https://coolplanet.lk/images/products/P0432.jpg,Active,Normal
P0433,King Street Shorts Olive,Men,Shorts,King Street,Men,Adult,S,Olive,All Season,Kandy Mills,2805.93,3647.71,30,https://coolplanet.lk/images/products/P0433.jpg,Active,Normal
P0434,Miss Modano Jeans Brown,Women,Jeans,Miss Modano,Women,Adult,XL,Brown,All Season,Colombo Garments,894.28,1323.54,48,https://coolplanet.lk/images/products/P0434.jpg,Active,Fast Moving
P0435,Hustle Boys Wear Yellow,Kids,Boys Wear,Hustle,Kids,Kids,6Y,Yellow,Back to School,Island Wear Ltd,1078.55,1466.83,36,https://coolplanet.lk/images/products/P0435.jpg,Active,Trending
P0436,Modano Belts Coral,Accessories,Belts,Modano,Unisex,Adult,S,Coral,Back to School,Lanka Textiles,1099.1,1637.66,49,https://coolplanet.lk/images/products/P0436.jpg,Active,Normal
P0437,Modano Shoes Cream,Footwear,Shoes,Modano,Kids,Kids,38,Cream,Festive,Lanka Textiles,5448.5,8118.27,49,https://coolplanet.lk/images/products/P0437.jpg,Active,Normal
P0438,Hustle Dresses Blue,Women,Dresses,Hustle,Women,Adult,M,Blue,All Season,Lanka Textiles,1906.43,2535.55,33,https://coolplanet.lk/images/products/P0438.jpg,Active,Normal
P0439,Miss Modano Caps Coral,Accessories,Caps,Miss Modano,Unisex,Adult,L,Coral,Summer,Fashion Hub PVT,792.02,1164.27,47,https://coolplanet.lk/images/products/P0439.jpg,Active,Trending
P0440,Emerald Jackets Beige,Women,Jackets,Emerald,Women,Adult,XS,Beige,Winter,Island Wear Ltd,759.92,1101.89,45,https://coolplanet.lk/images/products/P0440.jpg,Active,Normal
P0441,Modano Dresses Brown,Women,Dresses,Modano,Women,Adult,XS,Brown,Winter,Lanka Textiles,4421.46,6278.47,42,https://coolplanet.lk/images/products/P0441.jpg,Active,Trending
P0442,King Street Tops Khaki,Women,Tops,King Street,Women,Adult,XS,Khaki,All Season,Lanka Textiles,2120.94,2948.1,39,https://coolplanet.lk/images/products/P0442.jpg,Active,Normal
P0443,Emerald Caps Cream,Accessories,Caps,Emerald,Unisex,Adult,S,Cream,Summer,Sunrise Fashion,1798.35,2445.75,36,https://coolplanet.lk/images/products/P0443.jpg,Active,Normal
P0444,Miss Modano Kids T-Shirts Olive,Kids,Kids T-Shirts,Miss Modano,Kids,Kids,14Y,Olive,Summer,Lanka Textiles,1229.01,1769.77,44,https://coolplanet.lk/images/products/P0444.jpg,Active,Normal
P0445,Hustle Jeans Orange,Men,Jeans,Hustle,Men,Adult,XL,Orange,All Season,Kandy Mills,4519.33,6055.9,34,https://coolplanet.lk/images/products/P0445.jpg,Active,Normal
P0446,Miss Modano T-Shirts Black,Women,T-Shirts,Miss Modano,Women,Adult,S,Black,All Season,Island Wear Ltd,4256.88,6257.62,47,https://coolplanet.lk/images/products/P0446.jpg,Active,Non Moving
P0447,Emerald Sandals Brown,Footwear,Sandals,Emerald,Unisex,Adult,39,Brown,Summer,Blue Horizon Apparel,6929.27,9839.56,42,https://coolplanet.lk/images/products/P0447.jpg,Active,Normal
P0448,Emerald Jackets Maroon,Women,Jackets,Emerald,Women,Adult,XS,Maroon,Winter,Fashion Hub PVT,1130.96,1560.73,38,https://coolplanet.lk/images/products/P0448.jpg,Active,Normal
P0449,Hustle Skirts Beige,Women,Skirts,Hustle,Women,Adult,S,Beige,All Season,Colombo Garments,3060.39,4070.32,33,https://coolplanet.lk/images/products/P0449.jpg,Active,Normal
P0450,Emerald Trousers Grey,Men,Trousers,Emerald,Men,Adult,XS,Grey,Summer,Lanka Textiles,1949.57,2748.9,41,https://coolplanet.lk/images/products/P0450.jpg,Active,Normal
P0451,Emerald Jackets Yellow,Women,Jackets,Emerald,Women,Adult,S,Yellow,Winter,Island Wear Ltd,1640.67,2378.97,45,https://coolplanet.lk/images/products/P0451.jpg,Active,Fast Moving
P0452,King Street Jackets Purple,Men,Jackets,King Street,Men,Adult,XS,Purple,Winter,Island Wear Ltd,2200.99,2993.35,36,https://coolplanet.lk/images/products/P0452.jpg,Active,Trending
P0453,Modano Shorts Khaki,Men,Shorts,Modano,Men,Adult,S,Khaki,All Season,Lanka Textiles,2067.12,3018.0,46,https://coolplanet.lk/images/products/P0453.jpg,Active,Normal
P0454,Miss Modano Sneakers Brown,Footwear,Sneakers,Miss Modano,Men,Adult,40,Brown,All Season,Kandy Mills,7542.1,10785.21,43,https://coolplanet.lk/images/products/P0454.jpg,Active,Normal
P0455,Emerald Trousers Black,Men,Trousers,Emerald,Men,Adult,M,Black,Summer,Colombo Garments,2230.74,3056.11,37,https://coolplanet.lk/images/products/P0455.jpg,Active,Fast Moving
P0456,Modano Sandals Orange,Footwear,Sandals,Modano,Women,Adult,39,Orange,All Season,Blue Horizon Apparel,1467.88,2187.14,49,https://coolplanet.lk/images/products/P0456.jpg,Active,Slow Moving
P0457,Modano Shoes Orange,Footwear,Shoes,Modano,Men,Adult,44,Orange,Festive,Colombo Garments,1827.81,2558.94,40,https://coolplanet.lk/images/products/P0457.jpg,Active,Slow Moving
P0458,Emerald Kids T-Shirts Beige,Kids,Kids T-Shirts,Emerald,Kids,Kids,8Y,Beige,All Season,Lanka Textiles,1837.25,2645.64,44,https://coolplanet.lk/images/products/P0458.jpg,Active,Normal
P0459,Miss Modano T-Shirts Beige,Women,T-Shirts,Miss Modano,Women,Adult,XL,Beige,All Season,Island Wear Ltd,1915.52,2739.19,43,https://coolplanet.lk/images/products/P0459.jpg,Active,Slow Moving
P0460,Emerald Belts Khaki,Accessories,Belts,Emerald,Men,Adult,M,Khaki,Festive,Island Wear Ltd,1962.45,2845.55,45,https://coolplanet.lk/images/products/P0460.jpg,Active,Fast Moving
P0461,King Street Tops Charcoal,Women,Tops,King Street,Women,Adult,XL,Charcoal,All Season,Sunrise Fashion,3912.18,5242.32,34,https://coolplanet.lk/images/products/P0461.jpg,Active,Normal
P0462,Emerald Shorts Teal,Men,Shorts,Emerald,Men,Adult,M,Teal,All Season,Lanka Textiles,2256.04,3135.89,39,https://coolplanet.lk/images/products/P0462.jpg,Active,Trending
P0463,King Street Jackets Blue,Men,Jackets,King Street,Men,Adult,S,Blue,Winter,Fashion Hub PVT,2743.55,3566.61,30,https://coolplanet.lk/images/products/P0463.jpg,Active,Fast Moving
P0464,Hustle Jeans White,Women,Jeans,Hustle,Women,Adult,XL,White,Winter,Colombo Garments,588.3,782.44,33,https://coolplanet.lk/images/products/P0464.jpg,Active,Normal
P0465,Miss Modano Sandals Orange,Footwear,Sandals,Miss Modano,Men,Adult,42,Orange,Festive,Fashion Hub PVT,6606.69,9777.9,48,https://coolplanet.lk/images/products/P0465.jpg,Active,Normal
P0466,Libera Shirts Navy,Men,Shirts,Libera,Men,Adult,XL,Navy,All Season,Blue Horizon Apparel,3766.02,4933.48,31,https://coolplanet.lk/images/products/P0466.jpg,Active,Non Moving
P0467,Modano Girls Wear Red,Kids,Girls Wear,Modano,Kids,Kids,10Y,Red,Back to School,Sunrise Fashion,1741.91,2490.93,43,https://coolplanet.lk/images/products/P0467.jpg,Active,Normal
P0468,Hustle T-Shirts Khaki,Men,T-Shirts,Hustle,Men,Adult,S,Khaki,All Season,Lanka Textiles,4534.12,6121.06,35,https://coolplanet.lk/images/products/P0468.jpg,Active,Normal
P0469,Hustle Sandals Charcoal,Footwear,Sandals,Hustle,Kids,Kids,44,Charcoal,All Season,Sunrise Fashion,7066.9,9469.65,34,https://coolplanet.lk/images/products/P0469.jpg,Active,Slow Moving
P0470,Libera Jeans White,Women,Jeans,Libera,Women,Adult,XL,White,All Season,Lanka Textiles,1211.75,1551.04,28,https://coolplanet.lk/images/products/P0470.jpg,Active,Fast Moving
P0471,Libera Polo Shirts Brown,Men,Polo Shirts,Libera,Men,Adult,XL,Brown,Summer,Colombo Garments,4748.25,6077.76,28,https://coolplanet.lk/images/products/P0471.jpg,Active,Fast Moving
P0472,Hustle Polo Shirts Coral,Men,Polo Shirts,Hustle,Men,Adult,M,Coral,Festive,Island Wear Ltd,995.38,1323.86,33,https://coolplanet.lk/images/products/P0472.jpg,Active,Normal
P0473,Miss Modano Polo Shirts Blue,Men,Polo Shirts,Miss Modano,Men,Adult,XXL,Blue,Winter,Fashion Hub PVT,3747.42,5471.24,46,https://coolplanet.lk/images/products/P0473.jpg,Active,Normal
P0474,King Street Sneakers Navy,Footwear,Sneakers,King Street,Unisex,Adult,41,Navy,All Season,Island Wear Ltd,7537.69,10025.13,33,https://coolplanet.lk/images/products/P0474.jpg,Active,Normal
P0475,Emerald Sneakers Purple,Footwear,Sneakers,Emerald,Men,Adult,44,Purple,All Season,Colombo Garments,5170.03,7031.24,36,https://coolplanet.lk/images/products/P0475.jpg,Active,Slow Moving
P0476,Modano Shorts Cream,Men,Shorts,Modano,Men,Adult,XL,Cream,Summer,Lanka Textiles,1444.68,2065.89,43,https://coolplanet.lk/images/products/P0476.jpg,Active,Normal
P0477,Hustle Jeans Teal,Women,Jeans,Hustle,Women,Adult,XS,Teal,All Season,Sunrise Fashion,2546.14,3437.29,35,https://coolplanet.lk/images/products/P0477.jpg,Active,Trending
P0478,Emerald Kids Shorts Coral,Kids,Kids Shorts,Emerald,Kids,Kids,10Y,Coral,Summer,Lanka Textiles,834.19,1151.18,38,https://coolplanet.lk/images/products/P0478.jpg,Active,Normal
P0479,Miss Modano Bags Maroon,Accessories,Bags,Miss Modano,Men,Adult,M,Maroon,All Season,Sunrise Fashion,1305.63,1919.27,47,https://coolplanet.lk/images/products/P0479.jpg,Active,Fast Moving
P0480,Miss Modano Wallets Green,Accessories,Wallets,Miss Modano,Unisex,Adult,S,Green,All Season,Kandy Mills,1469.26,2056.96,40,https://coolplanet.lk/images/products/P0480.jpg,Active,Normal
P0481,Emerald Shoes Pink,Footwear,Shoes,Emerald,Women,Adult,37,Pink,All Season,Lanka Textiles,4492.04,6288.86,40,https://coolplanet.lk/images/products/P0481.jpg,Active,Trending
P0482,Miss Modano Jeans Teal,Men,Jeans,Miss Modano,Men,Adult,XXL,Teal,Back to School,Sunrise Fashion,3306.88,4761.91,44,https://coolplanet.lk/images/products/P0482.jpg,Active,Fast Moving
P0483,Emerald Boys Wear Blue,Kids,Boys Wear,Emerald,Kids,Kids,4Y,Blue,Back to School,Sunrise Fashion,403.26,564.56,40,https://coolplanet.lk/images/products/P0483.jpg,Active,Normal
P0484,Hustle Kids T-Shirts Black,Kids,Kids T-Shirts,Hustle,Kids,Kids,12Y,Black,All Season,Island Wear Ltd,833.3,1116.62,34,https://coolplanet.lk/images/products/P0484.jpg,Active,Normal
P0485,Emerald Wallets Teal,Accessories,Wallets,Emerald,Unisex,Adult,S,Teal,Summer,Sunrise Fashion,1739.39,2452.54,41,https://coolplanet.lk/images/products/P0485.jpg,Active,Fast Moving
P0486,Modano Kids T-Shirts Purple,Kids,Kids T-Shirts,Modano,Kids,Kids,2Y,Purple,All Season,Lanka Textiles,1788.21,2521.37,41,https://coolplanet.lk/images/products/P0486.jpg,Active,Normal
P0487,King Street Caps Brown,Accessories,Caps,King Street,Men,Adult,One Size,Brown,Back to School,Colombo Garments,3662.19,4760.85,30,https://coolplanet.lk/images/products/P0487.jpg,Active,Trending
P0488,Libera Boys Wear Khaki,Kids,Boys Wear,Libera,Kids,Kids,10Y,Khaki,All Season,Blue Horizon Apparel,1263.98,1693.73,34,https://coolplanet.lk/images/products/P0488.jpg,Active,Trending
P0489,Emerald Caps Teal,Accessories,Caps,Emerald,Women,Adult,S,Teal,Summer,Colombo Garments,2475.37,3515.03,42,https://coolplanet.lk/images/products/P0489.jpg,Active,Normal
P0490,Libera Sneakers Maroon,Footwear,Sneakers,Libera,Women,Adult,38,Maroon,Winter,Colombo Garments,5488.96,7300.32,33,https://coolplanet.lk/images/products/P0490.jpg,Active,Slow Moving
P0491,King Street Bags Yellow,Accessories,Bags,King Street,Men,Adult,S,Yellow,Winter,Island Wear Ltd,2930.48,3897.54,33,https://coolplanet.lk/images/products/P0491.jpg,Active,Normal
P0492,Modano Sneakers Green,Footwear,Sneakers,Modano,Kids,Kids,37,Green,All Season,Blue Horizon Apparel,1044.32,1482.94,42,https://coolplanet.lk/images/products/P0492.jpg,Active,Normal
P0493,Hustle Girls Wear Black,Kids,Girls Wear,Hustle,Kids,Kids,12Y,Black,Back to School,Kandy Mills,608.71,815.67,34,https://coolplanet.lk/images/products/P0493.jpg,Active,Normal
P0494,Emerald Jeans Olive,Women,Jeans,Emerald,Women,Adult,S,Olive,All Season,Fashion Hub PVT,2372.54,3274.11,38,https://coolplanet.lk/images/products/P0494.jpg,Active,Normal
P0495,Emerald Shorts Beige,Men,Shorts,Emerald,Men,Adult,L,Beige,All Season,Kandy Mills,3348.1,4720.82,41,https://coolplanet.lk/images/products/P0495.jpg,Active,Normal
P0496,Hustle Dresses Yellow,Women,Dresses,Hustle,Women,Adult,XXL,Yellow,Summer,Sunrise Fashion,3020.59,4077.8,35,https://coolplanet.lk/images/products/P0496.jpg,Active,Normal
P0497,King Street Kids Shorts White,Kids,Kids Shorts,King Street,Kids,Kids,4Y,White,All Season,Fashion Hub PVT,2536.67,3449.87,36,https://coolplanet.lk/images/products/P0497.jpg,Active,Normal
P0498,Miss Modano Boys Wear Pink,Kids,Boys Wear,Miss Modano,Kids,Kids,6Y,Pink,Back to School,Island Wear Ltd,1262.19,1830.18,45,https://coolplanet.lk/images/products/P0498.jpg,Active,Slow Moving
P0499,Modano Shoes Navy,Footwear,Shoes,Modano,Kids,Kids,37,Navy,All Season,Sunrise Fashion,5152.63,7522.84,46,https://coolplanet.lk/images/products/P0499.jpg,Active,Normal
